create_time,bid,campaign_id,custom_track,group_id,job_id,publisher_id,ts
5dfa1b80-0af9-11ed-9f63-2772b03aa6d4,,,,,,,2022-07-24 02:36:00
29fcaf90-0a0a-11ed-b2bd-342b2efa6686,,,unqualified,,,,2022-07-22 22:03:00
8e51f010-0c8d-11ed-b657-1811c98ee76d,0,151,,28,1103,1,2022-07-26 02:49:00
6211cf80-025a-11ed-b12c-d5d1afb24ae0,,,,,,,2022-07-13 03:17:00
d0dd6f60-fea3-11ec-9261-0749a7ec6af3,2,4,,,98,1,2022-07-08 09:53:00
41a71690-00ea-11ed-91ca-152fb7d60c6e,,,click,,,,2022-07-11 07:22:00
9118f4f0-0cb1-11ed-bde2-5c98fcd6c7f8,0,222,click,,1534,1,2022-07-26 07:07:00
7c6c0ee0-0caf-11ed-82d6-e743bf521577,,,alive,,,,2022-07-26 06:52:00
995352c0-0903-11ed-8ac6-140972e01309,,,,,,,2022-07-21 14:44:00
4916b600-07df-11ed-856f-7efe8b5960de,,,,,,,2022-07-20 03:51:00
b9156c80-0c1c-11ed-9367-5ad320612931,,,,,,,2022-07-25 13:21:00
4866b200-0802-11ed-8e8f-c1c0a0b816f8,,,,,,,2022-07-20 08:02:00
bf74d1d0-0747-11ed-826e-885581e1be26,,,,,,,2022-07-19 09:47:00
3a123070-0bff-11ed-bf49-8d4b43361df3,0,222,,,1533,1,2022-07-25 09:50:00
e0077910-02ac-11ed-8443-7306c769a59c,,,,,,,2022-07-13 13:08:00
2636ad30-fea1-11ec-b1f3-bcf3078264ce,,,alive,,,,2022-07-08 09:34:00
570eae60-038f-11ed-afd8-a061ba1286ae,,,click,,,,2022-07-14 16:09:00
c6bad620-0c00-11ed-9532-370b7013f33e,0,222,click,,1527,1,2022-07-25 10:01:00
826dc4f0-0647-11ed-80f0-c42d8ba37639,,,,,,,2022-07-18 03:12:00
2be56ec0-02a1-11ed-9a94-7d38ab6863a5,,,,,,,2022-07-13 11:44:00
7c7e3230-0bfd-11ed-8bcb-8818e4af25f3,1,48,click,34,188,1,2022-07-25 09:38:00
bc74a340-0bff-11ed-8bb1-6325725e9e79,,,alive,,,,2022-07-25 09:54:00
430127c0-0cb0-11ed-9543-cdc6c49c2e51,,,alive,,,,2022-07-26 06:57:00
d1f0a030-0d61-11ed-9dc1-efd02d0c278c,2,4,click,,98,1,2022-07-27 04:08:00
52e6b400-0078-11ed-9592-463fc3f14a9d,,,click,,,,2022-07-10 17:47:00
081d4d30-06c7-11ed-b423-0e084955cd4a,,,,,,,2022-07-18 18:25:00
686dd010-0280-11ed-affb-55cd92a34bba,,,unqualified,,,,2022-07-13 07:50:00
84622ae0-0808-11ed-afdf-50a78d1ec267,,,,,,,2022-07-20 08:46:00
c087d1e0-0188-11ed-8e42-1b8136f260d1,,,click,,,,2022-07-12 02:17:00
da16fa20-089d-11ed-b14e-33dc8714f83f,,,,,,,2022-07-21 02:35:00
02fa7870-0189-11ed-a7e2-1badac7caf99,,,click,,,,2022-07-12 02:19:00
9bffc370-fea2-11ec-8e10-12fa22543357,,,alive,,,,2022-07-08 09:44:00
970e3310-fea2-11ec-a3b1-95d79aeca394,2,4,,,98,1,2022-07-08 09:44:00
c13f9d40-0b59-11ed-95bd-77e9a96caf85,1,48,,34,188,1,2022-07-24 14:06:00
ceb27000-0bff-11ed-bd18-837ab12ec1f1,,,alive,,,,2022-07-25 09:54:00
12cea610-0277-11ed-b2b9-b33dbad0095a,,,click,,,,2022-07-13 06:43:00
e333d000-033f-11ed-be30-f53e5a6bad59,,,,,,,2022-07-14 06:40:00
4b708000-fd14-11ec-ab7b-f91d23539ba1,,,,,,,2022-07-06 10:13:00
374207c0-02af-11ed-950b-1cf58c05be3c,,,click,,,,2022-07-13 13:25:00
33e7aae0-0bff-11ed-b2ed-6b493aac5690,0,222,,,1533,1,2022-07-25 09:50:00
45c020b0-0cb0-11ed-af1e-9d475dc27328,0,222,,,1529,1,2022-07-26 06:57:00
4e1fd610-0189-11ed-8d4f-0e057edb9588,,,click,,,,2022-07-12 02:21:00
3c3a9a10-0bd0-11ed-8918-f6f181837a01,,,,,,,2022-07-25 04:14:00
7c2a5210-0d4b-11ed-b5e8-5d39c5e4028d,,,,,,,2022-07-27 01:28:00
3f10e550-0cb1-11ed-b203-957333099991,0,222,,,1533,1,2022-07-26 07:04:00
e908c6b0-0caf-11ed-9fba-ee123df2b58e,0,151,click,28,1103,1,2022-07-26 06:55:00
acc29ae0-fea0-11ec-81c0-a1d4b092e47a,,,alive,,,,2022-07-08 09:31:00
66305430-0807-11ed-b969-12d7cbd67fa0,,,,,,,2022-07-20 08:38:00
c68f7e70-018e-11ed-9f67-cce6ea78e61e,,,click,,,,2022-07-12 03:00:00
6345e600-fe65-11ec-86b9-d4b2af73abb9,,,click,,,,2022-07-08 02:26:00
22176d60-fda3-11ec-9fc7-5db7575a5c51,,,alive,,,,2022-07-07 03:16:00
eae51c80-0256-11ed-ae1a-10c9164d41ef,,,click,,,,2022-07-13 02:53:00
17c33d00-08b4-11ed-9dad-9c2fcd18c6cf,,,click,,,,2022-07-21 05:15:00
25dd2740-0d62-11ed-8913-1cab1d635d08,,,alive,,,,2022-07-27 04:11:00
b31b2aa0-09eb-11ed-9bb7-8b8056d7dd60,,,click,,,,2022-07-22 18:25:00
06d432e0-0c8f-11ed-a035-6ef644df2247,,,alive,,,,2022-07-26 02:59:00
5445cba0-0074-11ed-b5ad-1d16dbbad040,,,alive,,,,2022-07-10 17:18:00
5ecc5710-038f-11ed-a2c9-ec10dacca031,,,click,,,,2022-07-14 16:09:00
7eecb460-0cb1-11ed-a11e-a506f22732f6,0,222,click,,1533,1,2022-07-26 07:06:00
b3fe3460-083a-11ed-8843-ca39d34f1c41,,,,,,,2022-07-20 14:46:00
b7557820-0c8c-11ed-ac9d-4aca6afcbe95,7,1,,,440,1,2022-07-26 02:43:00
645c55c0-09ef-11ed-8f6c-d52ae88b8cab,,,click,,,,2022-07-22 18:52:00
feb79e50-0caf-11ed-afdc-884297e04849,0,222,,,1527,1,2022-07-26 06:55:00
4055cfe0-fea4-11ec-a2ca-dedbdad67cc3,2,93,click,,258,3,2022-07-08 09:56:00
58525280-018d-11ed-8794-d811ace4098e,,,click,,,,2022-07-12 02:50:00
9dab3540-0d63-11ed-afc9-594c058330d4,0,222,click,,1532,1,2022-07-27 04:21:00
ff7e94e0-099b-11ed-9c5a-461d88d04280,,,click,,,,2022-07-22 08:55:00
1a37e634-9456-11ed-838a-4d7e35ac78d2,0,48,conversion,25,458,17,2023-01-14 21:55:00
69678db0-08f4-11ed-bbc4-f41e1f4e61f1,,,,,,,2022-07-21 12:55:00
d4f2f920-0c00-11ed-b5df-49f36d3887b0,0,222,click,,1527,1,2022-07-25 10:02:00
49b65356-9455-11ed-a8b5-b3076d4179b7,1,12,qualified,22,379,3,2023-01-14 21:49:00
c1f9b410-0c8e-11ed-8c61-da2c643f3d60,0,222,click,,1530,1,2022-07-26 02:58:00
8f3684a0-0382-11ed-a9cd-9ad8b104cc6e,,,click,,,,2022-07-14 14:38:00
513f49c0-0071-11ed-ac1d-6be755875819,,,alive,,,,2022-07-10 16:56:00
02b2c490-077d-11ed-8dd8-5d9857ee7ee3,,,,,,,2022-07-19 07:34:00
a87c8cc0-fea0-11ec-957a-9c032401d6d3,2,4,click,,98,1,2022-07-08 09:30:00
41548420-03e7-11ed-a767-2de0c12395ec,,,click,,,,2022-07-15 02:38:00
963904d0-0cb0-11ed-8660-b09051022a23,0,222,click,,1530,1,2022-07-26 07:00:00
3e512f08-9456-11ed-ad53-b7803c1fe948,0,1,click,27,1602,27,2023-01-14 21:56:00
a9699b20-0d62-11ed-a1aa-bc078523900c,0,222,click,,1529,1,2022-07-27 04:14:00
9649ed30-0c8e-11ed-a3d5-0b69f3de2cd4,0,222,,,1530,1,2022-07-26 02:56:00
bbf9d440-0a5a-11ed-8d70-19cacd3c6115,,,click,,,,2022-07-23 07:40:00
01967ba0-066b-11ed-8003-4732d1985f80,,,,,,,2022-07-18 07:26:00
cf21c2d0-07fd-11ed-8790-54982dd1b5dd,,,,,,,2022-07-20 07:30:00
539ffad0-034a-11ed-aabc-a6516bf490b0,,,,,,,2022-07-14 07:55:00
f5be9d80-018d-11ed-971c-8d2d675e16fd,,,click,,,,2022-07-12 02:54:00
75ae2810-0d61-11ed-bac4-29ea5cabccff,2,4,,,98,1,2022-07-27 04:06:00
5c9022c0-0c8f-11ed-a99b-d1a113c2a37c,0,222,click,,1533,1,2022-07-26 03:02:00
920581b0-0b5a-11ed-9245-3e993a1334cb,,,alive,,,,2022-07-24 14:11:00
9b0d8620-fea0-11ec-a2f4-109d4567e5a7,2,4,,,98,1,2022-07-08 09:30:00
a1f8db20-089a-11ed-b291-00dbaef6826b,,,,,,,2022-07-21 02:12:00
4563f1e0-0b3a-11ed-a49a-f0c67e1c86e7,,,,,,,2022-07-24 10:20:00
ff1914b0-0cae-11ed-b9c2-dd2d52341346,,,alive,,,,2022-07-26 06:48:00
1ec1f590-0d61-11ed-b706-84c63ffafa0f,1,48,click,34,187,1,2022-07-27 04:03:00
f15cbf60-0732-11ed-af78-8073a1a8b26f,,,,,,,2022-07-19 07:18:00
41f354d0-0b3d-11ed-b0fd-893c4c7d4a8d,,,,,,,2022-07-24 10:42:00
4b623a50-08a8-11ed-bc29-f571f7b81251,,,click,,,,2022-07-21 03:50:00
e832eef0-fe9f-11ec-80dd-e4063f14279b,2,4,click,,98,1,2022-07-08 09:25:00
f8d497e0-fe9f-11ec-96bf-67d88b483320,2,4,,,98,1,2022-07-08 09:25:00
22653220-049c-11ed-9c2d-b31e57d18ed0,,,,,,,2022-07-16 00:13:00
db019260-00b4-11ed-9290-75b8dff5be33,,,,,,,2022-07-11 01:00:00
3c84ceb0-fe78-11ec-9934-7d8a7f7d384a,,,click,,,,2022-07-08 04:41:00
21f08c30-0c90-11ed-b08a-899f5526f2eb,,,alive,,,,2022-07-26 03:07:00
81bc3c80-0b5b-11ed-bfd5-2fe49d8a9815,,,alive,,,,2022-07-24 14:18:00
d408b030-0cb0-11ed-90ff-db1eec3aa9c0,0,222,,,1531,1,2022-07-26 07:01:00
60a667b0-0844-11ed-8ab9-44e424d44b58,,,,,,,2022-07-20 15:55:00
b421bf20-0d62-11ed-bc99-aa986b1208da,,,alive,,,,2022-07-27 04:15:00
639f0870-08ab-11ed-9204-ea9d2c7c8beb,,,,,,,2022-07-21 04:12:00
3d3b8930-0647-11ed-b38f-c602d3a42131,,,,,,,2022-07-18 03:10:00
35c1cca0-0c00-11ed-90ab-91bd887418c2,,,alive,,,,2022-07-25 09:57:00
533b8b10-08d9-11ed-8c39-ef5e19f7bbcb,,,,,,,2022-07-21 09:41:00
c4c875e0-0b59-11ed-99e9-4824e44be6bb,1,48,,34,188,1,2022-07-24 14:06:00
acc21ad0-0273-11ed-9122-61286cc8ade1,,,,,,,2022-07-13 06:18:00
08ae7390-0bff-11ed-aee7-0ff6054b30fe,0,222,,,1534,1,2022-07-25 09:49:00
bc3af1b0-0b67-11ed-9b38-84d3d169b47e,,,click,,,,2022-07-24 15:46:00
57eabbd0-01f5-11ed-be64-d8f67b4831fa,,,conversion,,,,2022-07-12 15:14:00
b8550890-0d62-11ed-ac18-f3e49103263f,0,222,,,1530,1,2022-07-27 04:15:00
6137af20-0189-11ed-8433-e4bfc2c1130b,,,click,,,,2022-07-12 02:21:00
58fdc450-0a0a-11ed-afa8-6c0f110a5476,,,click,,,,2022-07-22 22:05:00
adfda280-0bff-11ed-8786-2f0647f1ae7a,0,222,,,1531,1,2022-07-25 09:53:00
a3cc5b80-07fe-11ed-9d36-3fe54f094aa3,,,conversion,,,,2022-07-20 07:36:00
00b0fc30-ff9d-11ec-ae3a-4c2e08a3435d,,,conversion,,,,2022-07-09 15:37:00
b6d3c9b0-0665-11ed-b311-b9cebe6ec5f8,,,,,,,2022-07-18 06:49:00
cd65f9c0-0a05-11ed-8d77-8d8fccb7c455,,,,,,,2022-07-22 21:32:00
e7cabe70-fe77-11ec-8a18-48b8b78ba7e4,,,alive,,,,2022-07-08 04:39:00
48d66e40-0b38-11ed-b348-381467835c56,,,alive,,,,2022-07-24 10:06:00
56a3aa10-0caf-11ed-89a4-656d36cef23a,1,15,click,,336,1,2022-07-26 06:51:00
45562310-0975-11ed-9a06-0ba1cd4e427e,,,click,,,,2022-07-22 04:17:00
731235e0-0c00-11ed-a539-eec9794c4449,,,alive,,,,2022-07-25 09:59:00
6ac3f930-00cc-11ed-9423-477ce95d856b,,,click,,,,2022-07-11 03:49:00
ba8a0e30-03e4-11ed-8536-c635d6f82b9d,,,,,,,2022-07-15 02:20:00
246d7010-0cb1-11ed-9e07-53a0d69d20bb,0,222,,,1532,1,2022-07-26 07:04:00
6c767f00-0d60-11ed-9f8a-8bc37b38325b,,,,,,,2022-07-27 03:58:00
03126cf0-0cb0-11ed-9752-91ca80be22da,0,151,click,28,1103,1,2022-07-26 06:56:00
b55138e0-fe84-11ec-84f7-a3c4cdb86ac3,,,alive,,,,2022-07-08 06:10:00
5945fd90-0d4f-11ed-b2c8-317cabf591fd,,,,,,,2022-07-27 01:56:00
84a608e0-0890-11ed-9f09-576ef14c7b6f,,,,,,,2022-07-21 01:00:00
e8374a20-0973-11ed-8388-240dd88ee39d,,,,,,,2022-07-22 04:08:00
2a951950-0b5a-11ed-bb04-b794f71094d1,1,48,,34,188,1,2022-07-24 14:09:00
afd3c680-0195-11ed-a5da-900046208c63,,,click,,,,2022-07-12 03:49:00
a616bb40-0d91-11ed-abbd-87812d0fb302,,,,,,,2022-07-27 09:51:00
a82ccb60-019b-11ed-a3ad-6a8f8363b0b2,,,,,,,2022-07-05 09:02:00
674701b0-006f-11ed-8ddf-5fcfa36fd066,,,click,,,,2022-07-10 16:43:00
e7e80670-fea3-11ec-b5f0-3217484eee2a,2,4,,,98,1,2022-07-08 09:54:00
db16e470-0bff-11ed-b930-23b33e2fe754,0,222,,,1531,1,2022-07-25 09:55:00
d5c77ca0-0bff-11ed-9f26-ac5ed6330ff8,,,alive,,,,2022-07-25 09:54:00
43df12d0-0277-11ed-be1d-bd5004a37f4a,,,click,,,,2022-07-13 06:44:00
efa91280-059e-11ed-8a95-fd3d9fbecb83,,,,,,,2022-07-17 07:06:00
720b90c0-0bff-11ed-9dd1-2721c55ab19e,0,222,click,,1533,1,2022-07-25 09:52:00
70c36500-00a9-11ed-939f-f03feaea082c,,,,,,,2022-07-10 23:38:00
045c2590-0d61-11ed-9ccc-ef94ce3de81f,1,93,click,,258,1,2022-07-27 04:03:00
a96474b0-0975-11ed-8297-146a3e59bf1b,,,click,,,,2022-07-22 04:20:00
da715260-07dd-11ed-90fb-9a13d8c060b7,,,,,,,2022-07-20 03:41:00
28559fa0-09a4-11ed-aa1c-7f91cd6ef597,,,click,,,,2022-07-22 09:53:00
2ee46160-0848-11ed-b097-dd45c054017a,,,,,,,2022-07-20 16:22:00
eb413b60-089a-11ed-8408-6a7baf457851,,,click,,,,2022-07-21 02:14:00
2750e520-0075-11ed-b994-65c7985ed399,,,click,,,,2022-07-10 17:24:00
76468d40-0bfd-11ed-9624-07cafac7a0da,1,48,,34,188,1,2022-07-25 09:37:00
e113abe0-018e-11ed-b5ff-7ba5408b87b5,,,click,,,,2022-07-12 03:01:00
b2755990-0d60-11ed-928d-f7c0cddbbd32,1,93,,,258,1,2022-07-27 04:00:00
305943e0-0bc6-11ed-9b68-2378c3b71a6a,,,,,,,2022-07-25 03:02:00
fa4b2640-09ab-11ed-b66d-84fecf64184e,,,,,,,2022-07-22 10:49:00
44caa240-0d62-11ed-b08b-a03b502f3929,,,alive,,,,2022-07-27 04:12:00
5a9c42f0-fea2-11ec-9f77-88ea8303a595,2,4,click,,98,1,2022-07-08 09:43:00
679d1b10-00ea-11ed-8875-75577d386f25,,,click,,,,2022-07-11 07:23:00
8cd21980-00ea-11ed-a916-63539411b7e2,,,click,,,,2022-07-11 07:24:00
f322bc40-02a6-11ed-a930-099da853c0f3,,,,,,,2022-07-13 12:25:00
8642e840-00f6-11ed-9672-3a4840aec73e,,,,,,,2022-07-11 08:50:00
8db9f820-08a3-11ed-93a9-038fab7c7dad,,,redirect,,,,2022-07-21 03:16:00
d7761210-0901-11ed-88a3-385d2da32b76,,,click,,,,2022-07-21 14:31:00
5ed789a0-0cae-11ed-a08f-f534f78223b2,1,48,,34,188,1,2022-07-26 06:44:00
924bf0e0-0836-11ed-bb6c-c48dd113190c,,,,,,,2022-07-20 14:16:00
b4e2d5f0-fea0-11ec-9291-9f176766c561,2,4,,,98,1,2022-07-08 09:31:00
45483220-00ea-11ed-8b46-ab62aa816079,,,click,,,,2022-07-11 07:22:00
bdc2c180-0cd8-11ed-b74a-3bc29bee7e4f,,,,,,,2022-07-26 11:47:00
f8764da0-0d79-11ed-b145-cbea410eb91b,,,unqualified,,,,2022-07-27 07:01:00
868670b0-0245-11ed-9031-ca760e48d619,,,,,,,2022-07-13 00:48:00
009cb460-0802-11ed-8e80-cd7f7d1b4379,,,,,,,2022-07-20 08:00:00
4e92f1b0-0be6-11ed-bc8a-678a995d046c,,,,,,,2022-07-25 06:52:00
45222160-0dc0-11ed-81bf-6923ae3426ab,,,,,,,2022-07-27 15:24:00
e203b3a0-0851-11ed-baad-82dc9564820f,,,,,,,2022-07-20 17:32:00
f999a330-002c-11ed-8872-7a2329ef1d2a,,,,,,,2022-07-10 08:48:00
8b099c00-018e-11ed-9bc8-c7d1ce1c28af,,,click,,,,2022-07-12 02:58:00
17e70440-0a0a-11ed-b67c-dbe32ddb4fee,,,click,,,,2022-07-22 22:03:00
77355430-00f3-11ed-b947-7c0f8ae4cfed,,,,,,,2022-07-11 08:28:00
1a2bf4b0-fea5-11ec-b112-44155be028be,,,,,,,2022-07-08 10:02:00
eaf9a5c0-0070-11ed-9474-9b641e7a0f55,,,click,,,,2022-07-10 16:54:00
7be595b0-09ce-11ed-a6a9-d319e8038121,,,,,,,2022-07-22 14:56:00
ff276be0-0192-11ed-84cf-4758f76499d8,,,click,,,,2022-07-12 03:30:00
22a63370-fea1-11ec-a16e-0e069f53290a,,,alive,,,,2022-07-08 09:34:00
86f8eb00-03d9-11ed-b284-1a93d07c2119,,,,,,,2022-07-15 01:00:00
d94784b0-fea3-11ec-b984-4483a8690659,,,alive,,,,2022-07-08 09:53:00
d0726f80-0bff-11ed-8e4f-0588a3502682,0,222,,,1531,1,2022-07-25 09:54:00
73098bc0-03db-11ed-a2f3-3bb2760a5f27,,,,,,,2022-07-13 07:27:00
c0501ef0-07fd-11ed-a5a4-a8e884381bdc,,,,,,,2022-07-20 07:29:00
7751a890-0974-11ed-b82f-3e1d2fd92216,,,,,,,2022-07-22 04:12:00
b7eba7b0-0b5a-11ed-8b32-4fcfe058d64d,,,alive,,,,2022-07-24 14:12:00
d4568c70-0c8c-11ed-bc03-8618c2c6e081,7,1,click,,440,1,2022-07-26 02:44:00
b1640980-07e2-11ed-b092-d2b87b8e1105,,,,,,,2022-07-20 04:16:00
03ac24e0-0c00-11ed-b17d-e0be259635f3,0,222,click,,1532,1,2022-07-25 09:56:00
7336b2c0-0c8d-11ed-9bdf-55cb02c627fa,,,alive,,,,2022-07-26 02:48:00
3e586e26-9456-11ed-93f4-13e68e6e0b3a,0,61,click,41,1539,35,2023-01-14 21:56:00
2c43e8e0-01e5-11ed-99f8-2bc0cfabb7e7,,,alive,,,,2022-07-12 13:18:00
f8a3efc0-00b4-11ed-9f28-c1749dcefa58,,,click,,,,2022-07-11 01:00:00
e60b4770-0396-11ed-b826-6cfffd557bfa,,,,,,,2022-07-14 17:03:00
673b5600-0cb1-11ed-8b00-de0662da84b0,0,222,click,,1532,1,2022-07-26 07:06:00
7a981530-0c8e-11ed-84f1-00973cb8e878,0,222,,,1529,1,2022-07-26 02:56:00
f4864750-0bcf-11ed-baba-97921bd82f0e,,,,,,,2022-07-25 04:12:00
83464690-0737-11ed-a25f-853cd67adf5f,,,,,,,2022-07-19 07:50:00
dda524d0-0a5c-11ed-a64b-ea4d4b215a22,,,,,,,2022-07-23 07:55:00
51f440e0-0cb1-11ed-bf44-f08d96c7ca3e,0,222,click,,1532,1,2022-07-26 07:05:00
3a9f8690-0d63-11ed-9a83-52dc373524be,0,222,click,,1531,1,2022-07-27 04:18:00
30c592a0-fdc2-11ec-a4bf-0532ff145d68,,,,,,,2022-07-07 06:58:00
cb4bd5b0-09ec-11ed-a5cc-eacfaf65cd17,,,,,,,2022-07-22 18:33:00
3a0fe110-0cb0-11ed-a715-df05facca73a,0,222,click,,1527,1,2022-07-26 06:57:00
be6550a0-0a47-11ed-9dde-da7599b75adf,,,,,,,2022-07-23 05:24:00
0b62baf0-0bfb-11ed-8efc-14060dd81b91,,,,,,,2022-07-25 09:20:00
a3c9e150-00e9-11ed-92eb-4fbb9ea3e4da,,,,,,,2022-07-11 07:18:00
394f6030-0c00-11ed-a16e-5c250bd904c0,0,222,click,,1531,1,2022-07-25 09:57:00
5e1ca380-0bfd-11ed-ae32-148945ae1d6c,1,48,,34,188,1,2022-07-25 09:37:00
f9124310-0192-11ed-b3b0-d378b27f197d,,,click,,,,2022-07-12 03:30:00
061e4fc0-0802-11ed-9171-6bcbae6544bf,,,interview_scheduled,,,,2022-07-20 08:00:00
de355d10-0cb0-11ed-882d-e6a67f9296e6,0,222,,,1531,1,2022-07-26 07:02:00
30c9c910-0bff-11ed-b640-d0befa219e3f,0,222,,,1533,1,2022-07-25 09:50:00
9bc7c360-09ee-11ed-92b7-5fe53dcf1c2a,,,click,,,,2022-07-22 18:46:00
6e578030-033d-11ed-8e24-153c5ba90424,,,,,,,2022-07-14 06:23:00
9e70a400-0071-11ed-a6f3-aaf22c0ee6f7,,,click,,,,2022-07-10 16:59:00
c56339e0-fe61-11ec-ba8c-f63a0810aa16,,,alive,,,,2022-07-08 02:00:00
4742f070-0189-11ed-9467-cbfbed685097,,,click,,,,2022-07-12 02:21:00
599d5cd0-08a3-11ed-9840-8c13dc1553ef,,,click,,,,2022-07-21 03:15:00
0a7d7d90-0193-11ed-b51f-e985ea347ab1,,,click,,,,2022-07-12 03:30:00
0bd92920-00e7-11ed-9138-8f4dcd5cf4c0,,,,,,,2022-07-11 06:59:00
37587230-0c00-11ed-8d96-b4fda2577964,0,222,click,,1532,1,2022-07-25 09:57:00
881d6920-fdcb-11ec-91ec-ade689000b75,,,,,,,2022-07-07 08:05:00
99d9ad70-0bfb-11ed-be2f-e1084615b3b9,1,48,,34,188,1,2022-07-25 09:24:00
01e575de-9455-11ed-9b88-0e0e4746691c,1,54,unqualified,10,76,33,2023-01-14 21:47:00
fc623790-0b39-11ed-8ac2-550b9a87aa7d,,,,,,,2022-07-24 10:18:00
04aec1f0-0849-11ed-962e-fb3556fcbb43,,,,,,,2022-07-20 16:28:00
1ad211d0-00ec-11ed-a71e-ab1fa7530277,,,,,,,2022-07-11 07:35:00
dbc9e000-0418-11ed-bb6b-18cde0576328,,,click,,,,2022-07-15 08:33:00
86a045d0-0bff-11ed-b8d4-b67aeafd7193,,,alive,,,,2022-07-25 09:52:00
193168a0-0667-11ed-b719-99bab1aa96ad,,,,,,,2022-07-18 06:58:00
1fe36b20-0d61-11ed-81e1-f5a766b73414,1,48,click,34,187,1,2022-07-27 04:03:00
b59d9e30-08d7-11ed-8612-4852fdd4924a,,,,,,,2022-07-21 09:30:00
f0b32160-0ca2-11ed-9a0e-48469472ddb6,,,,,,,2022-07-26 05:22:00
41bc7a20-0078-11ed-b0d8-fc70988df114,,,click,,,,2022-07-10 17:46:00
12b9a250-fea4-11ec-850e-752d0816ad52,2,4,click,,98,1,2022-07-08 09:55:00
70b59b40-0c8f-11ed-9635-5307e3781740,0,222,click,,1533,1,2022-07-26 03:02:00
4fb5d160-0976-11ed-ac97-071419f13433,,,,,,,2022-07-22 04:25:00
fa298db0-0c8e-11ed-bbbe-205b128d250a,,,alive,,,,2022-07-26 02:59:00
28552af0-fea2-11ec-a31c-3060e7ca6eac,2,4,,,98,1,2022-07-08 09:41:00
f23d0d50-018c-11ed-8f18-b2571b3293bd,,,click,,,,2022-07-12 02:47:00
9e6aa740-0bfb-11ed-bb08-23490b443a28,1,48,,34,188,1,2022-07-25 09:24:00
60a1b450-fea2-11ec-bb18-e72588c8c157,2,4,click,,98,1,2022-07-08 09:43:00
6551d660-01f9-11ed-9c4d-f2296eae10e7,,,,,,,2022-07-12 15:43:00
7639d0d0-0d62-11ed-8479-b8079db04e1e,0,222,,,1529,1,2022-07-27 04:13:00
d6126b30-fec0-11ec-b2e1-f9a2549c9e46,,,,,,,2022-07-08 13:21:00
4c2d8960-0a44-11ed-95c5-f82def9696cd,,,,,,,2022-07-23 04:59:00
49e75c80-0189-11ed-8da9-ff6c90c495b1,,,click,,,,2022-07-12 02:21:00
417f72c0-0289-11ed-ae24-22d38d64103c,,,click,,,,2022-07-13 08:53:00
667fcba0-0294-11ed-8d7b-2863c4ec49cc,,,click,,,,2022-07-13 10:13:00
4f526b50-0289-11ed-bbc2-080780298fd8,,,click,,,,2022-07-13 08:53:00
c6fc6360-00c5-11ed-a738-04ea8622d93e,,,,,,,2022-07-11 03:01:00
bdcf8bf0-fea4-11ec-9052-b3cbaaffd6de,,,,,,,2022-07-08 10:00:00
ce794590-0412-11ed-8344-3f018beb8d67,,,,,,,2022-07-15 07:50:00
e1352800-0c8e-11ed-9a35-288ecc67e5d0,,,alive,,,,2022-07-26 02:58:00
f8e24e60-0c93-11ed-89ab-1178eb885e6d,,,click,,,,2022-07-26 03:35:00
8ca8d370-0b5a-11ed-a721-05a84f4f3646,,,alive,,,,2022-07-24 14:11:00
c47ea740-05a9-11ed-9b30-61f2c0710e8f,,,unqualified,,,,2022-07-17 08:23:00
14b1e280-08ad-11ed-9a22-d58599ab1d20,,,,,,,2022-07-21 04:24:00
85968e50-066a-11ed-9a51-53113c9fcc59,,,click,,,,2022-07-18 07:23:00
1d752080-00fb-11ed-b1ac-ef1aff59a62a,,,,,,,2022-07-11 09:23:00
39815dd0-08ac-11ed-a8f4-1cffedcf0aef,,,unqualified,,,,2022-07-21 04:18:00
01dc3c6c-9455-11ed-b130-2915fabdd0de,0,55,conversion,27,1822,22,2023-01-14 21:47:00
3b105db0-fea5-11ec-a9cb-e9164680cfb0,,,,,,,2022-07-08 10:03:00
db7562d0-00b4-11ed-bb98-1a3d2dd73e29,,,,,,,2022-07-11 01:00:00
0468b120-0c8f-11ed-87b7-78b4ca1c2ee6,0,222,click,,1531,1,2022-07-26 02:59:00
9699c3d0-080d-11ed-8095-9281158c115e,,,,,,,2022-07-20 09:23:00
d6eb6fb0-0cae-11ed-b6e7-b255992487b8,1,93,click,,258,1,2022-07-26 06:47:00
162ce110-0c8f-11ed-a32f-6bfa304b8d54,,,alive,,,,2022-07-26 03:00:00
697f6fa0-00ea-11ed-992c-9b76266ef09e,,,click,,,,2022-07-11 07:23:00
780716c0-0d62-11ed-86af-1265d3076676,0,222,,,1529,1,2022-07-27 04:13:00
354b6e80-096b-11ed-8090-a8d18ecc333d,,,,,,,2022-07-22 03:05:00
0e2e6160-0806-11ed-be02-4e3955f8e9f5,,,,,,,2022-07-20 08:29:00
427c2800-0075-11ed-aeff-83a00886b4fc,,,click,,,,2022-07-10 17:25:00
ff55df90-0bfe-11ed-bc6c-726ff1f5d10b,0,222,,,1534,1,2022-07-25 09:48:00
d3404540-049b-11ed-b95c-b6a302ac3f0d,,,,,,,2022-07-16 00:11:00
e5fd73a0-0bcc-11ed-ba3f-1216ad6e60f9,,,,,,,2022-07-25 03:50:00
aec53ff0-0346-11ed-9177-491e99f7cfd7,,,,,,,2022-07-14 07:29:00
